trade_date,signal_date,event,ticker,name,industry_labels,shares,trade_price,trade_value,reason
2025-09-29,2025-09-26,入池,US.GLW,康宁,电子元件,1438.0493049296945,79.3980707327685,114178.34043001648,进入周度 Top10
2025-09-29,2025-09-26,入池,US.KLAC,科磊,半导体设备与材料,1063.9575996643955,107.31474681512849,114178.34043001644,进入周度 Top10
2025-09-29,2025-09-26,入池,US.LMT,洛克希德马丁,航空航天与国防,234.10554236286148,487.7216458764614,114178.34043001648,进入周度 Top10
2025-09-29,2025-09-26,入池,US.QCOM,高通,半导体,684.7944827612359,166.7337329728845,114178.34043001648,进入周度 Top10
2025-09-29,2025-09-26,入池,US.SCCO,南方铜业,铜,987.3917204320354,115.63631542308,114178.34043001648,进入周度 Top10
2025-09-29,2025-09-26,入池,US.TSM,台积电,半导体,415.9124161745664,274.5249624432795,114178.34043001648,进入周度 Top10
2025-09-29,2025-09-26,出池,US.GOOG,谷歌-C,互联网内容与信息,420.9105959445057,247.665430775281,104245.00406247623,离开周度 Top10
2025-09-29,2025-09-26,出池,US.GOOGL,谷歌-A,互联网内容与信息,422.2081941743322,247.24230932683852,104387.72894437615,离开周度 Top10
2025-09-29,2025-09-26,出池,US.LRCX,泛林集团,半导体设备与材料,709.3601842968251,132.542558166701,94020.41348830367,离开周度 Top10
2025-09-29,2025-09-26,出池,US.MU,美光科技,半导体,661.0943007277613,159.66374115352002,105552.7893094646,离开周度 Top10
2025-09-29,2025-09-26,出池,US.SNDK,闪迪,计算机硬件,1733.6587174401802,104.197875,180643.55433249223,离开周度 Top10
2025-09-29,2025-09-26,出池,US.STX,希捷科技,计算机硬件,542.3277774662141,224.7806625484485,121904.79713728317,离开周度 Top10
2025-09-29,2025-09-26,出池,US.WDC,西部数据,计算机硬件,1123.626394351138,111.791375452449,125611.7401191896,离开周度 Top10
2025-09-22,2025-09-19,入池,US.ASML,阿斯麦,半导体设备与材料,96.02724228687518,956.3346506181284,91834.17920224114,进入周度 Top10
2025-09-22,2025-09-19,入池,US.INTC,英特尔,半导体,3093.639536896235,29.684835,91834.17920224114,进入周度 Top10
2025-09-22,2025-09-19,入池,US.LRCX,泛林集团,半导体设备与材料,709.3601842968251,129.150120602907,91613.9533528353,进入周度 Top10
2025-09-22,2025-09-19,出池,US.AVGO,博通,半导体,253.8514216409728,340.346434179737,86397.42616696202,离开周度 Top10
2025-09-22,2025-09-19,出池,US.GLW,康宁,电子元件,1330.4079227972709,78.8223499365865,104865.87884913365,离开周度 Top10
2025-09-22,2025-09-19,出池,US.ORCL,甲骨文,软件基础设施,276.0236038751224,305.98763981691405,84459.8110835075,离开周度 Top10
2025-09-15,2025-09-12,入池,US.ORCL,甲骨文,软件基础设施,276.0236038751224,303.14804457815245,83676.01577215789,进入周度 Top10
2025-09-15,2025-09-12,出池,US.ANET,Arista Networks,计算机硬件,600.6585283217996,139.5302,83810.00458844638,离开周度 Top10
2025-09-08,2025-09-05,入池,US.ANET,Arista Networks,计算机硬件,600.6585283217996,143.8719,86417.88372086114,进入周度 Top10
2025-09-08,2025-09-05,入池,US.AVGO,博通,半导体,253.8514216409728,340.427022871212,86417.88372086112,进入周度 Top10
2025-09-08,2025-09-05,入池,US.MU,美光科技,半导体,661.0943007277613,130.40597460109947,86210.64658963605,进入周度 Top10
2025-09-08,2025-09-05,出池,US.BP,英国石油,综合油气,2660.6757555496215,32.878358437079996,87478.6511758091,离开周度 Top10
2025-09-08,2025-09-05,出池,US.ENB,恩桥,油气中游,1967.7757642869149,44.390881059198506,87351.29990363387,离开周度 Top10
2025-09-08,2025-09-05,出池,US.TMUS,T-Mobile US,电信服务,356.52125355862466,237.3807121300695,84631.2690592514,离开周度 Top10
2025-09-02,2025-08-29,入池,US.SNDK,闪迪,计算机硬件,1733.6587174401802,51.03550499999999,88478.1481422119,进入周度 Top10
2025-09-02,2025-08-29,入池,US.STX,希捷科技,计算机硬件,542.3277774662141,163.14515283651298,88478.1481422119,进入周度 Top10
2025-09-02,2025-08-29,入池,US.TMUS,T-Mobile US,电信服务,356.52125355862466,248.03448736805095,88429.56636222839,进入周度 Top10
2025-09-02,2025-08-29,出池,US.BHP,必和必拓,其他工业金属与采矿,1686.306258876719,52.7462705865425,88946.36622249162,离开周度 Top10
2025-09-02,2025-08-29,出池,US.CVX,雪佛龙,综合油气,580.4629343294581,155.6656310176155,90358.12895473182,离开周度 Top10
2025-09-02,2025-08-29,出池,US.INTC,英特尔,半导体,3624.355092770016,23.86806,86506.3248155403,离开周度 Top10
2025-08-25,2025-08-22,入池,US.ENB,恩桥,油气中游,1967.7757642869149,43.994704575107995,86571.71341986017,进入周度 Top10
2025-08-25,2025-08-22,入池,US.GLW,康宁,电子元件,1330.4079227972709,65.07155582615398,86571.71341986017,进入周度 Top10
2025-08-25,2025-08-22,入池,US.NEM,纽曼矿业,黄金,1233.2317730432928,70.199061775893,86571.71341986017,进入周度 Top10
2025-08-25,2025-08-22,入池,US.WDC,西部数据,计算机硬件,1123.626394351138,76.800354474744,86294.90538334589,进入周度 Top10
2025-08-25,2025-08-22,出池,US.BA,波音,航空航天与国防,370.98358948471184,229.4852,85135.243229617,离开周度 Top10
2025-08-25,2025-08-22,出池,US.META,Meta Platforms,互联网内容与信息,112.59360817517684,751.9779580854236,84667.91156903972,离开周度 Top10
2025-08-25,2025-08-22,出池,US.STX,希捷科技,计算机硬件,566.0066699290428,157.6190753928225,89213.4479803862,离开周度 Top10
2025-08-25,2025-08-22,出池,US.TMUS,T-Mobile US,电信服务,346.71428680022564,248.2946420392675,86087.29973096195,离开周度 Top10
2025-08-18,2025-08-15,入池,US.BA,波音,航空航天与国防,370.98358948471184,234.587235,87028.01448759362,进入周度 Top10
2025-08-18,2025-08-15,入池,US.BHP,必和必拓,其他工业金属与采矿,1686.306258876719,51.6086648136885,87028.01448759362,进入周度 Top10
2025-08-18,2025-08-15,入池,US.BP,英国石油,综合油气,2660.6757555496215,32.708989175427,87028.01448759362,进入周度 Top10
2025-08-18,2025-08-15,入池,US.CVX,雪佛龙,综合油气,580.4629343294581,149.928633407277,87028.01448759362,进入周度 Top10
2025-08-18,2025-08-15,入池,US.INTC,英特尔,半导体,3624.355092770016,24.012,87028.01448759362,进入周度 Top10
2025-08-18,2025-08-15,入池,US.META,Meta Platforms,互联网内容与信息,112.59360817517684,772.9392094104719,87028.01448759362,进入周度 Top10
2025-08-18,2025-08-15,入池,US.STX,希捷科技,计算机硬件,566.0066699290428,153.75793097721598,87028.01448759362,进入周度 Top10
2025-08-18,2025-08-15,入池,US.TMUS,T-Mobile US,电信服务,346.71428680022564,251.00786959418997,87028.01448759362,进入周度 Top10
2025-08-18,2025-08-15,出池,US.ANET,Arista Networks,计算机硬件,750.691069005371,136.35179,102358.07099589585,离开周度 Top10
2025-08-18,2025-08-15,出池,US.APH,安费诺,电子元件,772.532361882576,109.200658167095,84361.04237295772,离开周度 Top10
2025-08-18,2025-08-15,出池,US.AVGO,博通,半导体,287.6089018840971,300.34796225032204,86382.74760594137,离开周度 Top10
2025-08-18,2025-08-15,出池,US.DELL,戴尔科技,计算机硬件,619.795115508035,136.6973153598955,84724.32836312472,离开周度 Top10
2025-08-18,2025-08-15,出池,US.GLW,康宁,电子元件,1339.1554993103732,64.49239680843101,86365.34784971715,离开周度 Top10
2025-08-18,2025-08-15,出池,US.NEM,纽曼矿业,黄金,1302.4981987807391,68.694870130626,89474.94461061717,离开周度 Top10
2025-08-18,2025-08-15,出池,US.NVDA,英伟达,半导体,476.93053301353905,180.2695966467325,85976.07481486183,离开周度 Top10
2025-08-18,2025-08-15,出池,US.PLTR,Palantir,软件基础设施,451.85262915507286,175.18236500000003,79156.61220685364,离开周度 Top10
2025-08-11,2025-08-08,入池,US.APH,安费诺,电子元件,772.532361882576,109.55834507363848,84637.36708368422,进入周度 Top10
2025-08-11,2025-08-08,入池,US.DELL,戴尔科技,计算机硬件,619.795115508035,136.557008866242,84637.36708368422,进入周度 Top10
2025-08-11,2025-08-08,入池,US.GOOG,谷歌-C,互联网内容与信息,420.9105959445057,201.08157860402997,84637.36708368422,进入周度 Top10
2025-08-11,2025-08-08,入池,US.GOOGL,谷歌-A,互联网内容与信息,422.2081941743322,200.46358230730348,84637.36708368422,进入周度 Top10
2025-08-11,2025-08-08,入池,US.PLTR,Palantir,软件基础设施,451.85262915507286,186.563235,84299.08823842571,进入周度 Top10
2025-08-11,2025-08-08,出池,US.AMD,美国超微公司,半导体,559.9527255021453,169.95498,95166.7542636626,离开周度 Top10
2025-08-11,2025-08-08,出池,US.ORCL,甲骨文,软件基础设施,343.143221804497,245.47792439562105,84234.08585899412,离开周度 Top10
2025-08-11,2025-08-08,出池,US.STX,希捷科技,计算机硬件,536.4939057049619,150.29325798889502,80631.41697958576,离开周度 Top10
2025-08-11,2025-08-08,出池,US.VRT,Vertiv Holdings,电气设备及零件,598.2157460477947,138.948777324766,83121.3464897638,离开周度 Top10
2025-08-11,2025-08-08,出池,US.WDC,西部数据,计算机硬件,1070.5015578661887,75.0788747205315,80372.05235116939,离开周度 Top10
2025-08-04,2025-08-01,入池,US.AVGO,博通,半导体,287.6089018840971,290.2196238742905,83469.74732770039,进入周度 Top10
2025-08-04,2025-08-01,入池,US.GLW,康宁,电子元件,1339.1554993103732,62.330138188347,83469.74732770039,进入周度 Top10
2025-08-04,2025-08-01,入池,US.NVDA,英伟达,半导体,476.93053301353905,175.014476008251,83469.74732770039,进入周度 Top10
2025-08-04,2025-08-01,入池,US.ORCL,甲骨文,软件基础设施,343.143221804497,243.250462266909,83469.74732770039,进入周度 Top10
2025-08-04,2025-08-01,入池,US.STX,希捷科技,计算机硬件,536.4939057049619,155.5837753981935,83469.74732770039,进入周度 Top10
2025-08-04,2025-08-01,入池,US.WDC,西部数据,计算机硬件,1070.5015578661887,77.59859123766599,83069.41280814302,进入周度 Top10
2025-08-04,2025-08-01,出池,US.DELL,戴尔科技,计算机硬件,640.1263088525634,127.1676500421625,81403.35842694402,离开周度 Top10
2025-08-04,2025-08-01,出池,US.GOOG,谷歌-C,互联网内容与信息,430.9358950264363,190.535328967855,82108.51252291907,离开周度 Top10
2025-08-04,2025-08-01,出池,US.GOOGL,谷歌-A,互联网内容与信息,432.62596732804775,189.65380807579152,82049.16217623722,离开周度 Top10
2025-08-04,2025-08-01,出池,US.MRVL,迈威尔科技,半导体,1114.081792012285,75.50129491677549,84114.61794012926,离开周度 Top10
2025-08-04,2025-08-01,出池,US.PLTR,Palantir,软件基础设施,530.0852357512169,158.450735,83992.39521742861,离开周度 Top10
2025-08-04,2025-08-01,出池,US.TSM,台积电,半导体,372.1775916195242,235.2409581382715,87551.4132501712,离开周度 Top10
2025-07-28,2025-07-25,入池,US.DELL,戴尔科技,计算机硬件,640.1263088525634,130.5702704339625,83581.4652587734,进入周度 Top10
2025-07-28,2025-07-25,入池,US.GOOG,谷歌-C,互联网内容与信息,430.9358950264363,193.95336109944148,83581.4652587734,进入周度 Top10
2025-07-28,2025-07-25,入池,US.GOOGL,谷歌-A,互联网内容与信息,432.62596732804775,193.195673794116,83581.4652587734,进入周度 Top10
2025-07-28,2025-07-25,入池,US.MRVL,迈威尔科技,半导体,1114.081792012285,75.02273698217999,83581.4652587734,进入周度 Top10
2025-07-28,2025-07-25,入池,US.NEM,纽曼矿业,黄金,1302.4981987807391,64.170119649312,83581.4652587734,进入周度 Top10
2025-07-28,2025-07-25,入池,US.VRT,Vertiv Holdings,电气设备及零件,598.2157460477947,139.04781923803648,83180.59492180089,进入周度 Top10
2025-07-28,2025-07-25,出池,US.AVGO,博通,半导体,290.06252250957306,290.1875290373075,84172.52667338139,离开周度 Top10
2025-07-28,2025-07-25,出池,US.KLAC,科磊,半导体设备与材料,891.9535385297703,91.1029630643335,81259.61027577923,离开周度 Top10
2025-07-28,2025-07-25,出池,US.LRCX,泛林集团,半导体设备与材料,812.3017012730883,98.38599419709853,79919.1104677473,离开周度 Top10
2025-07-28,2025-07-25,出池,US.NVDA,英伟达,半导体,489.57836355916993,173.70163459856852,85040.56201432006,离开周度 Top10
2025-07-28,2025-07-25,出池,US.ORCL,甲骨文,软件基础设施,337.1144008655409,243.106157010552,81954.58646733635,离开周度 Top10
2025-07-28,2025-07-25,出池,US.WDC,西部数据,计算机硬件,1294.4018653637013,69.1778266805515,89543.90789711269,离开周度 Top10
2025-07-21,2025-07-18,入池,US.AVGO,博通,半导体,290.06252250957306,282.030504097659,81806.47944321345,进入周度 Top10
2025-07-21,2025-07-18,入池,US.ORCL,甲骨文,软件基础设施,337.1144008655409,242.66681943333,81806.47944321345,进入周度 Top10
2025-07-21,2025-07-18,入池,US.PLTR,Palantir,软件基础设施,530.0852357512169,153.95693999999995,81610.30083543595,进入周度 Top10
2025-07-21,2025-07-18,出池,US.AMAT,应用材料,半导体设备与材料,439.9970952757443,189.305894040831,83294.04349654347,离开周度 Top10
2025-07-21,2025-07-18,出池,US.CVX,雪佛龙,综合油气,546.4573806229008,145.04932742381598,79263.27552513198,离开周度 Top10
2025-07-21,2025-07-18,出池,US.TXN,德州仪器,半导体,392.8945481196465,211.40179330646,83058.61205282452,离开周度 Top10
2025-07-14,2025-07-11,入池,US.AMD,美国超微公司,半导体,559.9527255021453,145.162545,81284.16271357781,进入周度 Top10
2025-07-14,2025-07-11,入池,US.ANET,Arista Networks,计算机硬件,750.691069005371,108.27911249999998,81284.16271357781,进入周度 Top10
2025-07-14,2025-07-11,入池,US.CVX,雪佛龙,综合油气,546.4573806229008,148.74748808575498,81284.16271357781,进入周度 Top10
2025-07-14,2025-07-11,入池,US.KLAC,科磊,半导体设备与材料,891.9535385297703,91.13048965258947,81284.16271357781,进入周度 Top10
2025-07-14,2025-07-11,入池,US.LRCX,泛林集团,半导体设备与材料,812.3017012730883,100.06646863620298,81284.16271357781,进入周度 Top10
2025-07-14,2025-07-11,入池,US.NVDA,英伟达,半导体,489.57836355916993,165.23260959929098,80894.31061423208,进入周度 Top10
2025-07-14,2025-07-11,出池,US.APH,安费诺,电子元件,836.7806016272764,98.111827695925,82098.0742061478,离开周度 Top10
2025-07-14,2025-07-11,出池,US.AVGO,博通,半导体,307.5344885160286,271.9999566946465,83649.36755847005,离开周度 Top10
